# 3DO audio durations for Sherlock Serrated Scalpel talkie mode
# Format: filename duration_ms (space or tab separated)
# filename is without .stream extension
wts16aaa 2610
wts16aab 12590
wts16aac 6910
wts16aad 5020
wts18aaa 7310
wts18aab 7710
wts18aba 5090
wts18abb 11580
wts18aca 9960
wts18acb 5420
wts18ada 4210
wts18adb 7920
wts18adc 2580
wts19aaa 3480
wts19aab 7160
wts20aaa 5280
wts20aab 6010
wts20zaa 8120
wts21aaa 4810
wts21aab 5210
wts21aba 6220
wts21abb 5990
wts21aca 2790
wts21acb 8290
wts21ada 4180
wts21adb 7850
wts21adc 4350
wts21add 4910
wts21ade 13530
wts21zaa 10290
wts22aaa 6790
wts22aab 6110
wts22aba 8250
wts22abb 12590
wts22abc 17950
wts22abd 4320
wts23aaa 3380
wts23aab 5710
wts23aba 3640
wts23abb 8480
wts23abc 4510
wts23aca 4480
wts23acb 4080
wts23acc 3600
wts23adc 6250
wts23aea 6480
wts23aeb 7050
wts23afa 5090
wts23afb 3080
wts23afc 4440
wts23zaa 31640
wts23zab 4910
wts23zac 1740
wts23zba 31640
wts23zbb 4790
wts23zbc 4040
wts24aaa 3780
wts24aab 6040
wts25aaa 2540
wts25aab 10690
wts25aba 2440
wts25abb 6360
wts26aaa 3600
wts26aab 7890
wts26zaa 14420
wts27aaa 8990
wts27aab 6910
wts29aaa 3950
wts29aab 5280
wts29aba 2280
wts29abb 4840
wts29abc 1880
wts29aca 2470
wts29acb 7610
wts29acc 2040
wts30aaa 3480
wts30aab 8590
wts30aba 3740
wts30abb 9960
wts31aaa 6250
wts31aab 8780
wts31aba 4470
wts31abb 3700
wts31ada 3120
wts31adb 10410
wts32aaa 3050
wts32aab 9750
wts33aaa 7020
wts33aab 7160
wts33aba 4320
wts33abb 11690
wts33aca 4110
wts33acb 8150
wts33ada 7090
wts33adb 8080
wts34aaa 5450
wts34aab 8320
wts34aba 6440
wts34abb 4480
wts35aaa 9490
wts35aab 9390
wts35aba 9060
wts35abb 9280
wts35abc 6150
wts35aca 3710
wts35acb 13150
wts35acc 8760
wts35ada 10190
wts35adb 11790
wts35adc 7020
wts35aea 3670
wts35aeb 4680
wts35afa 7380
wts35afb 4580
wts35afc 4040
wts35afd 5310
wts35afe 2680
wts35xaa 4910
wts35xab 7380
wts35xac 10590
wts35xad 1810
wts35xaf 4350
wts35xag 3200
wts35xah 12190
wts35xai 3380
wts35xba 4350
wts35xbb 3200
wts35xbc 12190
wts35xbd 3380
wts35yaa 21870
wts35yab 8920
wts35yac 4810
wts35yad 1740
wts35yae 4880
wts35yaf 4350
wts35yag 3740
wts35yah 5210
wts35yai 4110
wts35yaj 3200
wts35yak 8080
wts35yal 32410
wts36aaa 7350
wts36aab 12590
wts36aba 5490
wts36abb 11950
wts36abc 9720
wts36abd 5820
wts36aca 2680
wts36acb 2140
wts36zac 6650
wts36zad 7890
wts37aaa 10220
wts37aab 11860
wts37aba 3480
wts37abb 5020
wts37xaa 4810
wts37yaa 5090
wts37yba 11090
wts37ybb 2350
wts38aaa 3240
wts38aab 5150
wts38aba 4110
wts38abb 2140
wts38abc 6010
wts38abd 2140
wts38aca 2180
wts38acb 2250
wts38zaa 11620
wts38zab 9790
wts39aaa 3010
wts39aab 5450
wts39aba 8380
wts39abb 4010
wts39aca 4320
wts39acb 7960
wts39acc 4980
wts40aaa 4510
wts40aab 10880
wts40aba 4720
wts40abb 9530
wts40abc 3080
wts40ada 4980
wts40adb 7520
wts40adc 16090
wts40zaa 3200
wts40zab 11790
wts41aaa 2910
wts41aab 5520
wts41aac 5920
wts41aad 3120
wts41aae 6010
wts41aba 4650
wts41abb 8590
wts41aca 3120
wts41acb 2040
wts42aaa 3120
wts42aab 3810
wts43aaa 6550
wts43aab 7450
wts44aaa 8780
wts44aab 7820
wts44aba 6010
wts44abb 5710
wts44aca 5120
wts44acb 9060
wts45aaa 10290
wts45aab 10550
wts45aac 3740
wts45aba 4010
wts45abb 4610
wts46aaa 1990
wts46aab 12920
wts46aac 6910
wts46aba 13580
wts46abb 13830
wts46abc 4650
wts47aaa 5310
wts47aab 5920
wts47aac 11130
wts47aad 2470
wts47aba 6390
wts47abb 14380
wts47abc 18490
wts47aca 3240
wts47acb 3810
wts48aaa 4790
wts48aab 4840
wts48aac 1550
wts48aba 7350
wts48abb 9790
wts49aaa 7090
wts49aab 4040
wts49aba 2650
wts49abb 2020
wts50aaa 3200
wts50aab 2680
wts50aba 7420
wts50abb 2790
wts50abc 5150
wts50aca 6510
wts50acb 3640
wts50acc 6720
wts50acd 4550
wts50ada 8450
wts50adb 8690
wts50adc 2210
wts50aea 3240
wts50aeb 6440
wts50afa 4880
wts50afb 3240
wts50afc 8990
wts50afd 2020
wts50aga 3780
wts50agb 1270
wts50aha 5750
wts50ahb 6950
wts50aia 6950
wts50aib 4510
wts50aja 7490
wts50ajb 3950
wts50aka 7420
wts50akb 9560
wts50akc 2390
wts50ala 3200
wts50alb 4720
wts50alc 5090
wts50zaa 5450
wts50zba 3270
wts50zca 8660
wts50zda 5960
wts50zea 7780
wts50zfa 10220
wts50zga 8220
wts50zha 11490
wts50zia 5990
wts50zja 2070
wts51aaa 7450
wts51aab 2350
wts51aca 3520
wts51acb 7120
yht43aaa 3590
yht43aba 5850
yht43aca 5450
yht43ada 4480
yll43aaa 4580
yll43aba 4440
yll43aca 4680
yll43ada 5610
